date	account_id	campaign_id	ad_id	last_updated	created	impressions	clicks	conversion	revenue	cost
2020-01-05	a10	c11a10	10013	2020-02-02 12:21:05	2020-02-02 12:21:05	98080	895	23	17.3265218349763	2.32392796423469
2020-01-05	a10	c11a10	10014	2020-02-02 12:21:05	2020-02-02 12:21:05	23893	867	21	50.9825121383101	49.1644853023647
2020-01-05	a10	c11a10	10015	2020-02-02 12:21:05	2020-02-02 12:21:05	95145	323	72	56.7387552264793	36.2967777002122
2020-01-05	a10	c11a10	10016	2020-02-02 12:21:05	2020-02-02 12:21:05	99700	372	39	58.6079573997334	14.4526955040417
2020-01-05	a10	c11a10	10017	2020-02-02 12:21:05	2020-02-02 12:21:05	49964	799	26	89.6484310690539	34.4546835797162
2020-01-05	a10	c11a10	10018	2020-02-02 12:21:05	2020-02-02 12:21:05	41715	453	69	62.7675647208316	33.7396124069298
2020-01-05	a10	c11a10	10019	2020-02-02 12:21:05	2020-02-02 12:21:05	37180	434	72	53.6669839889123	49.3662370133056
2020-01-05	a10	c11a10	10020	2020-02-02 12:21:05	2020-02-02 12:21:05	86287	212	16	70.2915786161514	15.155919345634
2020-01-05	a10	c12a10	10021	2020-02-02 12:21:05	2020-02-02 12:21:05	19399	450	84	1.54266660173548	40.6223103127546
2020-01-05	a10	c12a10	10022	2020-02-02 12:21:05	2020-02-02 12:21:05	53524	541	56	57.1162238983047	13.3730885169344
2020-01-05	a10	c12a10	10023	2020-02-02 12:21:05	2020-02-02 12:21:05	38161	638	40	40.2906973568214	2.09565027714504
2020-01-05	a10	c12a10	10024	2020-02-02 12:21:05	2020-02-02 12:21:05	38370	179	86	49.4279342468027	24.786095216305
2020-01-05	a10	c12a10	10025	2020-02-02 12:21:05	2020-02-02 12:21:05	84349	530	59	5.92680662215073	21.4665180870642
2020-01-05	a10	c12a10	10027	2020-02-02 12:21:05	2020-02-02 12:21:05	18402	679	36	65.9793719025233	22.6921060461049
2020-01-05	a10	c12a10	10028	2020-02-02 12:21:05	2020-02-02 12:21:05	51957	957	87	21.038961234055	12.1782452623259
2020-01-05	a10	c12a10	10029	2020-02-02 12:21:05	2020-02-02 12:21:05	15055	222	87	79.7698093949676	11.0804462391326
2020-01-05	a10	c12a10	10030	2020-02-02 12:21:05	2020-02-02 12:21:05	13708	994	19	78.0081635238641	41.4549683413724
2020-01-05	a10	c13a10	10031	2020-02-02 12:21:05	2020-02-02 12:21:05	65026	823	50	7.68794929966701	33.4926318533219
2020-01-05	a10	c13a10	10032	2020-02-02 12:21:05	2020-02-02 12:21:05	65208	227	54	78.0458877692213	25.7300248955051
2020-01-05	a10	c13a10	10033	2020-02-02 12:21:05	2020-02-02 12:21:05	44557	505	76	41.6437932018395	36.7304458686758
2020-01-05	a10	c13a10	10034	2020-02-02 12:21:05	2020-02-02 12:21:05	74946	142	71	73.0937173464772	17.3429961629878
2020-01-05	a10	c13a10	10035	2020-02-02 12:21:05	2020-02-02 12:21:05	96622	191	4	68.7983687356107	27.6682616340314
2020-01-05	a10	c13a10	10036	2020-02-02 12:21:05	2020-02-02 12:21:05	30196	138	9	36.5346259141968	9.09753083675054
2020-01-05	a10	c13a10	10037	2020-02-02 12:21:05	2020-02-02 12:21:05	62313	945	26	16.06744323674	45.6450633917214
2020-01-05	a10	c13a10	10038	2020-02-02 12:21:05	2020-02-02 12:21:05	11530	428	6	42.4129256244809	26.6858721974706
2020-01-05	a10	c13a10	10039	2020-02-02 12:21:05	2020-02-02 12:21:05	89261	910	78	4.83244252616188	20.4715776352545
2020-01-05	a10	c13a10	10040	2020-02-02 12:21:05	2020-02-02 12:21:05	29781	151	57	8.85255500155154	7.39989879420022
2020-01-05	a10	c14a10	10041	2020-02-02 12:21:05	2020-02-02 12:21:05	62316	873	10	13.9880555747021	14.3670227212678
2020-01-05	a10	c14a10	10042	2020-02-02 12:21:05	2020-02-02 12:21:05	93955	869	47	68.2916002200412	24.0650897724857
2020-01-05	a10	c14a10	10043	2020-02-02 12:21:05	2020-02-02 12:21:05	55950	373	39	61.0887989686284	21.8233381499645
2020-01-05	a10	c14a10	10044	2020-02-02 12:21:05	2020-02-02 12:21:05	94973	693	1	24.6213522388699	8.53882800253985
2020-01-05	a10	c14a10	10045	2020-02-02 12:21:05	2020-02-02 12:21:05	75361	255	41	52.3559574281592	39.8825041204144
2020-01-05	a10	c14a10	10046	2020-02-02 12:21:05	2020-02-02 12:21:05	76668	721	76	28.9640127350409	35.6287423221528
2020-01-05	a10	c14a10	10047	2020-02-02 12:21:05	2020-02-02 12:21:05	95543	232	50	45.8675416865701	46.7252677291284
2020-01-05	a10	c14a10	10048	2020-02-02 12:21:05	2020-02-02 12:21:05	90239	264	26	3.83049221887742	16.2577235914104
2020-01-05	a10	c14a10	10049	2020-02-02 12:21:05	2020-02-02 12:21:05	17897	810	10	14.1767501431409	3.79780635880204
2020-01-05	a10	c14a10	10050	2020-02-02 12:21:05	2020-02-02 12:21:05	71277	375	43	28.8678065542447	19.072847356588
2020-01-01	a11	c10a11	10051	2020-02-02 12:21:05	2020-02-02 12:21:05	32537	203	97	70.469197663697	7.72368309913375
2020-01-01	a11	c10a11	10052	2020-02-02 12:21:05	2020-02-02 12:21:05	79837	778	87	22.1877175020928	18.3039432476759
2020-01-01	a11	c10a11	10053	2020-02-02 12:21:05	2020-02-02 12:21:05	72958	238	46	93.0177531638265	12.7619913605796
2020-01-01	a11	c10a11	10054	2020-02-02 12:21:05	2020-02-02 12:21:05	89681	803	42	56.6874673388374	41.1279777023606
2020-01-01	a11	c10a11	10055	2020-02-02 12:21:05	2020-02-02 12:21:05	86975	472	11	40.0534113124262	38.0273739984386
2020-01-01	a11	c10a11	10056	2020-02-02 12:21:05	2020-02-02 12:21:05	79732	702	20	18.5024912555248	18.6545117845081
2020-01-01	a11	c10a11	10057	2020-02-02 12:21:05	2020-02-02 12:21:05	28540	510	84	37.8356252507472	32.4714581400489
2020-01-01	a11	c10a11	10058	2020-02-02 12:21:05	2020-02-02 12:21:05	49076	626	75	86.7042320252882	17.6724637475202
2020-01-01	a11	c10a11	10059	2020-02-02 12:21:05	2020-02-02 12:21:05	80145	307	70	53.087699996814	28.7837902450859
2020-01-01	a11	c10a11	10060	2020-02-02 12:21:05	2020-02-02 12:21:05	50160	172	41	75.2813116997859	39.2597980281617
2020-01-01	a11	c11a11	10061	2020-02-02 12:21:05	2020-02-02 12:21:05	79812	913	52	68.2422723473246	32.5091962853955
2020-01-01	a11	c11a11	10062	2020-02-02 12:21:05	2020-02-02 12:21:05	50591	759	24	18.8212267210806	43.169439557553
2020-01-01	a11	c11a11	10063	2020-02-02 12:21:05	2020-02-02 12:21:05	16941	106	56	10.3637646000664	23.7078940140586
2020-01-01	a11	c11a11	10064	2020-02-02 12:21:05	2020-02-02 12:21:05	54143	974	3	52.4740234727385	24.2884945935982
2020-01-01	a11	c11a11	10065	2020-02-02 12:21:05	2020-02-02 12:21:05	22498	118	32	64.1365826428572	0.761972461250598
2020-01-01	a11	c11a11	10066	2020-02-02 12:21:05	2020-02-02 12:21:05	83539	877	2	38.8198739564139	48.8371853711257
2020-01-01	a11	c11a11	10067	2020-02-02 12:21:05	2020-02-02 12:21:05	17160	732	91	10.5143360842552	46.894531788721
2020-01-01	a11	c11a11	10068	2020-02-02 12:21:05	2020-02-02 12:21:05	32751	784	78	2.41994396896099	29.0953182750825
2020-01-01	a11	c11a11	10069	2020-02-02 12:21:05	2020-02-02 12:21:05	14407	347	72	91.4465436672077	33.5807215113103
2020-01-01	a11	c11a11	10070	2020-02-02 12:21:05	2020-02-02 12:21:05	14303	787	59	42.0269383778921	33.8093849289275
2020-01-01	a11	c12a11	10071	2020-02-02 12:21:05	2020-02-02 12:21:05	53394	119	89	96.0018962603071	18.7274104071443
2020-01-01	a11	c12a11	10072	2020-02-02 12:21:05	2020-02-02 12:21:05	22999	547	1	55.2885467909689	47.9016202725012
2020-01-01	a11	c12a11	10073	2020-02-02 12:21:05	2020-02-02 12:21:05	26440	116	20	59.2282614015174	15.5561928011273
2020-01-01	a11	c12a11	10074	2020-02-02 12:21:05	2020-02-02 12:21:05	99322	667	46	89.3061979624006	2.70868500355104
2020-01-01	a11	c12a11	10075	2020-02-02 12:21:05	2020-02-02 12:21:05	9256	871	91	19.1081968690772	49.946280173001
2020-01-01	a11	c12a11	10076	2020-02-02 12:21:05	2020-02-02 12:21:05	53455	370	55	1.41149712792202	31.1310098651475
2020-01-01	a11	c12a11	10077	2020-02-02 12:21:05	2020-02-02 12:21:05	19647	383	94	62.137651984644	26.611874684045
2020-01-01	a11	c12a11	10078	2020-02-02 12:21:05	2020-02-02 12:21:05	25598	944	34	59.520570868403	33.1443797252813
2020-01-01	a11	c12a11	10079	2020-02-02 12:21:05	2020-02-02 12:21:05	30248	419	88	42.8802774953098	36.4469872491653
2020-01-01	a11	c12a11	10080	2020-02-02 12:21:05	2020-02-02 12:21:05	47182	664	76	94.2265815074679	11.0514978696832
2020-01-01	a11	c13a11	10081	2020-02-02 12:21:05	2020-02-02 12:21:05	31094	576	94	42.8247204715501	19.5963388865797
2020-01-01	a11	c13a11	10082	2020-02-02 12:21:05	2020-02-02 12:21:05	29339	482	71	89.4350824362762	6.64737774368719
2020-01-01	a11	c13a11	10084	2020-02-02 12:21:05	2020-02-02 12:21:05	98606	531	71	84.1958289892393	49.9273885273968
2020-01-01	a11	c13a11	10085	2020-02-02 12:21:05	2020-02-02 12:21:05	6635	431	35	82.7348586091468	32.5236776995117
2020-01-01	a11	c13a11	10086	2020-02-02 12:21:05	2020-02-02 12:21:05	27184	726	31	4.48943828441642	24.9996849684975
2020-01-01	a11	c13a11	10087	2020-02-02 12:21:05	2020-02-02 12:21:05	51914	205	61	17.0405099247771	38.8397625362686
2020-01-01	a11	c13a11	10088	2020-02-02 12:21:05	2020-02-02 12:21:05	93584	436	28	78.9822005568921	47.9047567806694
2020-01-01	a11	c13a11	10089	2020-02-02 12:21:05	2020-02-02 12:21:05	62084	339	7	4.76043801976388	17.3660464200033
2020-01-01	a11	c13a11	10090	2020-02-02 12:21:05	2020-02-02 12:21:05	61163	615	92	77.879656468462	0.123376748582058
2020-01-01	a11	c14a11	10091	2020-02-02 12:21:05	2020-02-02 12:21:05	65194	124	53	52.7944892890726	23.6073439119418
2020-01-01	a11	c14a11	10092	2020-02-02 12:21:05	2020-02-02 12:21:05	6446	248	63	11.6021559627737	31.7175256236072
2020-01-01	a11	c14a11	10093	2020-02-02 12:21:05	2020-02-02 12:21:05	13738	726	42	32.7450425982219	10.406157099831
2020-01-01	a11	c14a11	10094	2020-02-02 12:21:05	2020-02-02 12:21:05	67171	307	38	35.1976161986578	10.3142334429148
2020-01-01	a11	c14a11	10095	2020-02-02 12:21:05	2020-02-02 12:21:05	36227	426	3	12.3763843497151	11.7748869870672
2020-01-01	a11	c14a11	10096	2020-02-02 12:21:05	2020-02-02 12:21:05	22516	844	86	55.9171602390321	1.87329454434723
2020-01-01	a11	c14a11	10097	2020-02-02 12:21:05	2020-02-02 12:21:05	81462	147	49	42.3085127222857	18.3643400754614
2020-01-01	a11	c14a11	10099	2020-02-02 12:21:05	2020-02-02 12:21:05	93258	619	44	86.7214418885864	17.5838789984509
2020-01-01	a11	c14a11	10100	2020-02-02 12:21:05	2020-02-02 12:21:05	92093	376	76	67.4881367327125	27.2967841603313
2020-01-02	a11	c10a11	10051	2020-02-02 12:21:05	2020-02-02 12:21:05	29834	103	90	37.2657012833588	28.5665229095922
2020-01-02	a11	c10a11	10052	2020-02-02 12:21:05	2020-02-02 12:21:05	88083	437	99	43.789219457558	35.7264162440442
2020-01-02	a11	c10a11	10053	2020-02-02 12:21:05	2020-02-02 12:21:05	32942	689	32	42.1898615742986	17.906645041847
2020-01-02	a11	c10a11	10054	2020-02-02 12:21:05	2020-02-02 12:21:05	62506	588	98	58.3961638428253	31.9614184703498
2020-01-02	a11	c10a11	10055	2020-02-02 12:21:05	2020-02-02 12:21:05	12018	241	15	12.9970206939601	17.9735567271586
2020-01-02	a11	c10a11	10056	2020-02-02 12:21:05	2020-02-02 12:21:05	35120	616	8	65.9706995198367	47.7060273511829
2020-01-02	a11	c10a11	10057	2020-02-02 12:21:05	2020-02-02 12:21:05	35180	851	39	9.4787800263049	48.2632902209942
2020-01-02	a11	c10a11	10058	2020-02-02 12:21:05	2020-02-02 12:21:05	47415	391	14	5.5753140270595	4.7453033294274
2020-01-02	a11	c10a11	10059	2020-02-02 12:21:05	2020-02-02 12:21:05	71385	265	1	98.0869159559193	8.19023724561103
2020-01-02	a11	c10a11	10060	2020-02-02 12:21:05	2020-02-02 12:21:05	67872	462	94	98.3307885463958	27.6998419676441
2020-01-02	a11	c11a11	10061	2020-02-02 12:21:05	2020-02-02 12:21:05	35368	230	66	37.4252044770053	3.95528704577837
2020-01-02	a11	c11a11	10062	2020-02-02 12:21:05	2020-02-02 12:21:05	95679	401	6	78.3790655799112	49.4556151560767
2020-01-02	a11	c11a11	10063	2020-02-02 12:21:05	2020-02-02 12:21:05	59332	530	24	26.157244958988	7.46286262639932
2020-01-02	a11	c11a11	10065	2020-02-02 12:21:05	2020-02-02 12:21:05	30064	825	58	93.9049555891682	46.8675045747624
2020-01-02	a11	c11a11	10066	2020-02-02 12:21:05	2020-02-02 12:21:05	6464	322	74	6.73903012962035	13.4307083969147
2020-01-02	a11	c11a11	10067	2020-02-02 12:21:05	2020-02-02 12:21:05	45319	878	51	21.8336864476249	9.07522656911762
2020-01-02	a11	c11a11	10068	2020-02-02 12:21:05	2020-02-02 12:21:05	91043	673	96	20.1823744551197	40.6755664575266
2020-01-02	a11	c11a11	10069	2020-02-02 12:21:05	2020-02-02 12:21:05	38451	646	52	7.54060005188948	30.8584924930979
2020-01-02	a11	c11a11	10070	2020-02-02 12:21:05	2020-02-02 12:21:05	31840	741	29	61.1610071087074	22.3237021231669
2020-01-02	a11	c12a11	10071	2020-02-02 12:21:05	2020-02-02 12:21:05	8082	778	4	90.8688218290307	26.8619550051456
2020-01-02	a11	c12a11	10072	2020-02-02 12:21:05	2020-02-02 12:21:05	24816	440	37	23.330697288425	7.34761776744743
2020-01-02	a11	c12a11	10073	2020-02-02 12:21:05	2020-02-02 12:21:05	75837	607	19	17.4430640961244	7.61660468187956
2020-01-02	a11	c12a11	10074	2020-02-02 12:21:05	2020-02-02 12:21:05	50710	397	80	39.4099312086636	35.0526447571128
2020-01-02	a11	c12a11	10075	2020-02-02 12:21:05	2020-02-02 12:21:05	80049	442	38	83.578574882624	15.8985914503683
2020-01-02	a11	c12a11	10076	2020-02-02 12:21:05	2020-02-02 12:21:05	59562	495	77	30.8553533772264	48.5387413057213
2020-01-02	a11	c12a11	10077	2020-02-02 12:21:05	2020-02-02 12:21:05	21611	925	6	90.1553686662369	23.4533611794251
2020-01-02	a11	c12a11	10078	2020-02-02 12:21:05	2020-02-02 12:21:05	19959	336	12	45.6907402936792	21.7133290701142
2020-01-02	a11	c12a11	10079	2020-02-02 12:21:05	2020-02-02 12:21:05	85433	660	59	38.7268905242565	14.1886178237333
2020-01-02	a11	c12a11	10080	2020-02-02 12:21:05	2020-02-02 12:21:05	81237	292	46	1.48326568374562	18.372229821222
2020-01-02	a11	c13a11	10081	2020-02-02 12:21:05	2020-02-02 12:21:05	11999	233	50	15.0149752921495	13.1223837207641
2020-01-02	a11	c13a11	10082	2020-02-02 12:21:05	2020-02-02 12:21:05	56753	241	12	77.2224146766692	45.8520683440622
2020-01-02	a11	c13a11	10083	2020-02-02 12:21:05	2020-02-02 12:21:05	29190	413	74	63.2779167328393	5.2832832817376
2020-01-02	a11	c13a11	10085	2020-02-02 12:21:05	2020-02-02 12:21:05	93020	675	98	45.3703343148205	16.2198011838923
2020-01-02	a11	c13a11	10086	2020-02-02 12:21:05	2020-02-02 12:21:05	72176	961	94	55.5088464429178	47.0811086460394
2020-01-02	a11	c13a11	10087	2020-02-02 12:21:05	2020-02-02 12:21:05	23457	955	72	56.8709214948448	19.2994073356033
2020-01-02	a11	c13a11	10088	2020-02-02 12:21:05	2020-02-02 12:21:05	65163	939	85	32.98635726468	49.2851375133196
2020-01-02	a11	c13a11	10089	2020-02-02 12:21:05	2020-02-02 12:21:05	64625	797	89	3.90224550101079	42.0801485386119
2020-01-02	a11	c13a11	10090	2020-02-02 12:21:05	2020-02-02 12:21:05	30613	884	75	81.0905613382769	17.0540506099602
2020-01-02	a11	c14a11	10091	2020-02-02 12:21:05	2020-02-02 12:21:05	71514	724	10	36.4560393320658	36.9804416489696
2020-01-02	a11	c14a11	10092	2020-02-02 12:21:05	2020-02-02 12:21:05	78728	895	24	13.2365595145321	17.7021419246225
2020-01-02	a11	c14a11	10093	2020-02-02 12:21:05	2020-02-02 12:21:05	97561	460	91	34.9791197734788	20.8567311618741
2020-01-02	a11	c14a11	10094	2020-02-02 12:21:05	2020-02-02 12:21:05	71695	515	24	23.5808965394184	25.2839932335932
2020-01-02	a11	c14a11	10095	2020-02-02 12:21:05	2020-02-02 12:21:05	43546	917	78	66.0054297028135	26.986159746063
2020-01-02	a11	c14a11	10096	2020-02-02 12:21:05	2020-02-02 12:21:05	87628	565	10	26.4613973100024	42.5223465974081
2020-01-02	a11	c14a11	10097	2020-02-02 12:21:05	2020-02-02 12:21:05	65392	377	71	72.4637917114719	0.907970918765278
2020-01-02	a11	c14a11	10098	2020-02-02 12:21:05	2020-02-02 12:21:05	35401	189	65	56.3109733426529	11.2355958955528
2020-01-02	a11	c14a11	10099	2020-02-02 12:21:05	2020-02-02 12:21:05	12190	380	34	73.8503582653824	16.7358612253963
2020-01-02	a11	c14a11	10100	2020-02-02 12:21:05	2020-02-02 12:21:05	56832	844	95	26.460024959622	30.6553066618067
2020-01-03	a11	c10a11	10051	2020-02-02 12:21:05	2020-02-02 12:21:05	55620	631	20	82.4291177477823	16.4524889162055
2020-01-03	a11	c10a11	10052	2020-02-02 12:21:05	2020-02-02 12:21:05	84086	464	37	15.5132258383153	33.0433201198668
2020-01-03	a11	c10a11	10053	2020-02-02 12:21:05	2020-02-02 12:21:05	54174	218	68	0.657814788007091	34.5848479702067
2020-01-03	a11	c10a11	10054	2020-02-02 12:21:05	2020-02-02 12:21:05	72824	927	7	18.2652367363988	19.5937396351219
2020-01-03	a11	c10a11	10055	2020-02-02 12:21:05	2020-02-02 12:21:05	54561	308	75	59.9339061695774	36.8428739192164
2020-01-03	a11	c10a11	10056	2020-02-02 12:21:05	2020-02-02 12:21:05	21551	496	58	82.341415845948	26.3964892953618
2020-01-03	a11	c10a11	10057	2020-02-02 12:21:05	2020-02-02 12:21:05	44690	960	96	75.6879971249439	0.74121316463743
2020-01-03	a11	c10a11	10058	2020-02-02 12:21:05	2020-02-02 12:21:05	89000	760	70	1.02778323973891	30.4431446736879
2020-01-03	a11	c10a11	10059	2020-02-02 12:21:05	2020-02-02 12:21:05	76311	171	52	74.1338525312645	24.8212415607745
2020-01-03	a11	c10a11	10060	2020-02-02 12:21:05	2020-02-02 12:21:05	24595	660	61	48.0077335368878	19.1972865113976
2020-01-03	a11	c11a11	10061	2020-02-02 12:21:05	2020-02-02 12:21:05	63435	793	25	19.567319899596	24.4163361724542
2020-01-03	a11	c11a11	10062	2020-02-02 12:21:05	2020-02-02 12:21:05	77383	894	27	33.3123959756048	10.3420403601332
2020-01-03	a11	c11a11	10063	2020-02-02 12:21:05	2020-02-02 12:21:05	61839	915	48	51.0863253618993	6.1372334631799
2020-01-03	a11	c11a11	10064	2020-02-02 12:21:05	2020-02-02 12:21:05	95016	798	94	30.9632775517941	19.9948648083931
2020-01-03	a11	c11a11	10065	2020-02-02 12:21:05	2020-02-02 12:21:05	62125	507	71	77.5802557717917	6.64152861882072
2020-01-03	a11	c11a11	10066	2020-02-02 12:21:05	2020-02-02 12:21:05	99629	902	24	68.277415758128	20.4391341751624
2020-01-03	a11	c11a11	10067	2020-02-02 12:21:05	2020-02-02 12:21:05	43504	810	19	96.2305848469169	44.1074160365888
2020-01-03	a11	c11a11	10068	2020-02-02 12:21:05	2020-02-02 12:21:05	35851	398	64	12.9499665521784	41.0470908000353
2020-01-03	a11	c11a11	10069	2020-02-02 12:21:05	2020-02-02 12:21:05	69070	174	49	63.6430498974598	13.5986476268613
2020-01-03	a11	c11a11	10070	2020-02-02 12:21:05	2020-02-02 12:21:05	63860	924	6	53.0209314324991	21.760769105405
2020-01-03	a11	c12a11	10071	2020-02-02 12:21:05	2020-02-02 12:21:05	61855	111	10	39.9218301940345	15.2823059192311
2020-01-03	a11	c12a11	10072	2020-02-02 12:21:05	2020-02-02 12:21:05	29714	833	33	23.7061862944188	18.7468323943889
2020-01-03	a11	c12a11	10073	2020-02-02 12:21:05	2020-02-02 12:21:05	57829	771	48	95.0655812840283	14.8333549801416
2020-01-03	a11	c12a11	10074	2020-02-02 12:21:05	2020-02-02 12:21:05	22952	265	77	92.2183116861704	19.5507271772021
2020-01-03	a11	c12a11	10075	2020-02-02 12:21:05	2020-02-02 12:21:05	13371	189	29	12.0256940890223	32.5100911932579
2020-01-03	a11	c12a11	10076	2020-02-02 12:21:05	2020-02-02 12:21:05	64803	473	61	39.5173708626616	45.1287142909731
2020-01-03	a11	c12a11	10077	2020-02-02 12:21:05	2020-02-02 12:21:05	50283	844	37	21.3165551523289	36.3216273190089
2020-01-03	a11	c12a11	10078	2020-02-02 12:21:05	2020-02-02 12:21:05	28413	547	15	77.6316040091364	38.128880196311
2020-01-03	a11	c12a11	10079	2020-02-02 12:21:05	2020-02-02 12:21:05	27732	623	46	23.8666092156743	13.8780385320438
2020-01-03	a11	c12a11	10080	2020-02-02 12:21:05	2020-02-02 12:21:05	83788	437	69	72.7967657953486	29.0700255795708
2020-01-03	a11	c13a11	10081	2020-02-02 12:21:05	2020-02-02 12:21:05	23360	871	65	16.6238947848901	23.6648030456457
2020-01-03	a11	c13a11	10082	2020-02-02 12:21:05	2020-02-02 12:21:05	28858	342	3	62.2905879105863	12.8170369019811
2020-01-03	a11	c13a11	10083	2020-02-02 12:21:05	2020-02-02 12:21:05	68949	490	61	1.72021980477507	34.9641686235388
2020-01-03	a11	c13a11	10084	2020-02-02 12:21:05	2020-02-02 12:21:05	11241	602	91	46.1908011446664	31.6146180879393
2020-01-03	a11	c13a11	10085	2020-02-02 12:21:05	2020-02-02 12:21:05	80715	669	90	63.4231396780457	3.44071621235493
2020-01-03	a11	c13a11	10086	2020-02-02 12:21:05	2020-02-02 12:21:05	67131	538	86	80.703699207261	9.04237702909968
2020-01-03	a11	c13a11	10087	2020-02-02 12:21:05	2020-02-02 12:21:05	24130	401	93	95.3709643778256	30.272098179102
2020-01-03	a11	c13a11	10088	2020-02-02 12:21:05	2020-02-02 12:21:05	60530	407	78	77.8293213703806	35.7389431380382
2020-01-03	a11	c13a11	10089	2020-02-02 12:21:05	2020-02-02 12:21:05	85444	702	93	61.0614079335059	36.8938489756053
2020-01-03	a11	c13a11	10090	2020-02-02 12:21:05	2020-02-02 12:21:05	38833	876	80	98.2542644246734	17.1509605912263
2020-01-03	a11	c14a11	10091	2020-02-02 12:21:05	2020-02-02 12:21:05	7930	868	11	3.65549200384668	27.1236947398277
2020-01-03	a11	c14a11	10092	2020-02-02 12:21:05	2020-02-02 12:21:05	27930	403	22	33.8758735143933	31.4408391162012
2020-01-03	a11	c14a11	10093	2020-02-02 12:21:05	2020-02-02 12:21:05	55179	152	97	73.0209880848513	47.7234316513517
2020-01-03	a11	c14a11	10094	2020-02-02 12:21:05	2020-02-02 12:21:05	9819	519	91	92.4242453148702	18.9334794734295
2020-01-03	a11	c14a11	10095	2020-02-02 12:21:05	2020-02-02 12:21:05	74774	115	56	14.3506528876492	35.1518071653097
2020-01-03	a11	c14a11	10096	2020-02-02 12:21:05	2020-02-02 12:21:05	35814	496	12	0.0311225652839628	3.79578576134322
2020-01-03	a11	c14a11	10097	2020-02-02 12:21:05	2020-02-02 12:21:05	60616	137	22	62.258840614119	33.234547978842
2020-01-03	a11	c14a11	10098	2020-02-02 12:21:05	2020-02-02 12:21:05	82417	126	67	89.7327171590797	10.0009894976397
2020-01-03	a11	c14a11	10099	2020-02-02 12:21:05	2020-02-02 12:21:05	20362	674	5	17.9622819730836	33.5334486251387
2020-01-03	a11	c14a11	10100	2020-02-02 12:21:05	2020-02-02 12:21:05	77285	698	78	21.1432153457511	5.58396228849141
2020-01-04	a11	c10a11	10051	2020-02-02 12:21:05	2020-02-02 12:21:05	28915	984	16	96.9644189332446	17.9250266952091
2020-01-04	a11	c10a11	10052	2020-02-02 12:21:05	2020-02-02 12:21:05	56271	307	22	3.62547366117382	4.20064523546055
2020-01-04	a11	c10a11	10053	2020-02-02 12:21:05	2020-02-02 12:21:05	18507	632	76	10.976285259694	24.4896202229381
2020-01-04	a11	c10a11	10054	2020-02-02 12:21:05	2020-02-02 12:21:05	19220	173	94	79.6999357546214	6.18764371899312
2020-01-04	a11	c10a11	10055	2020-02-02 12:21:05	2020-02-02 12:21:05	99453	234	10	36.7349778473074	48.3100762350066
2020-01-04	a11	c10a11	10056	2020-02-02 12:21:05	2020-02-02 12:21:05	57302	794	93	82.3181232820815	42.542286982081
2020-01-04	a11	c10a11	10057	2020-02-02 12:21:05	2020-02-02 12:21:05	96744	237	10	64.5218514672117	26.4632439596873
2020-01-04	a11	c10a11	10058	2020-02-02 12:21:05	2020-02-02 12:21:05	37891	151	49	85.8148354039596	4.33034377839898
2020-01-04	a11	c10a11	10059	2020-02-02 12:21:05	2020-02-02 12:21:05	12640	834	90	66.1973904660891	6.296712302741
2020-01-04	a11	c10a11	10060	2020-02-02 12:21:05	2020-02-02 12:21:05	70803	759	72	84.6473087485169	42.4071676993776
2020-01-04	a11	c11a11	10061	2020-02-02 12:21:05	2020-02-02 12:21:05	36436	218	53	18.7341685959763	12.9042938411721
2020-01-04	a11	c11a11	10062	2020-02-02 12:21:05	2020-02-02 12:21:05	10256	962	24	40.097159445331	37.6643969852777
2020-01-04	a11	c11a11	10063	2020-02-02 12:21:05	2020-02-02 12:21:05	30297	746	46	20.6560895874426	35.8390268803756
2020-01-04	a11	c11a11	10064	2020-02-02 12:21:05	2020-02-02 12:21:05	30081	677	1	18.3866707228062	29.615106959648
2020-01-04	a11	c11a11	10065	2020-02-02 12:21:05	2020-02-02 12:21:05	41186	122	78	80.8498812284553	8.65417821735804
2020-01-04	a11	c11a11	10066	2020-02-02 12:21:05	2020-02-02 12:21:05	15191	278	1	37.2282684022692	39.1232080008477
2020-01-04	a11	c11a11	10067	2020-02-02 12:21:05	2020-02-02 12:21:05	37617	735	65	50.7188389779622	6.82853490897852
2020-01-04	a11	c11a11	10068	2020-02-02 12:21:05	2020-02-02 12:21:05	13948	442	3	50.1269626198928	48.9723372501192
2020-01-04	a11	c11a11	10069	2020-02-02 12:21:05	2020-02-02 12:21:05	79455	841	98	14.8794519318638	26.5057700343923
2020-01-04	a11	c11a11	10070	2020-02-02 12:21:05	2020-02-02 12:21:05	74708	834	57	51.2329815659826	6.66805529346133
2020-01-04	a11	c12a11	10071	2020-02-02 12:21:05	2020-02-02 12:21:05	97482	811	87	18.9956456511261	31.8507029823264
2020-01-04	a11	c12a11	10072	2020-02-02 12:21:05	2020-02-02 12:21:05	88171	894	15	99.2970214222078	41.0258578793266
2020-01-04	a11	c12a11	10073	2020-02-02 12:21:05	2020-02-02 12:21:05	24364	683	86	25.2265946591397	0.780086429221596
2020-01-04	a11	c12a11	10074	2020-02-02 12:21:05	2020-02-02 12:21:05	72881	667	16	8.47297693065972	40.0452418672132
2020-01-04	a11	c12a11	10075	2020-02-02 12:21:05	2020-02-02 12:21:05	25126	950	9	24.9602917698027	3.74632973864038
